,source,dermamnist
0,bloodmnist,0.6835906232132647
1,breastmnist,0.68336192109777
2,octmnist,0.6887364208118925
3,organamnist,0.6748999428244712
4,organcmnist,0.6951400800457406
5,organsmnist,0.6782161234991424
6,pathmnist,0.6806174957118354
7,pneumoniamnist,0.6906803887935964
8,retinamnist,0.6730703259005146
9,tissuemnist,0.6850771869639796
