,source,dermamnist
0,bloodmnist,0.6790165809033734
1,breastmnist,0.6899942824471126
2,octmnist,0.6893081761006289
3,organamnist,0.6835906232132648
4,organcmnist,0.6811892510005718
5,organsmnist,0.6824471126357919
6,pathmnist,0.6871355060034307
7,pneumoniamnist,0.6918238993710691
8,retinamnist,0.6858776443682103
9,tissuemnist,0.6735277301315037
