,source,dermamnist
0,bloodmnist,0.6873786407766991
1,breastmnist,0.699143346659052
2,octmnist,0.6900437845040929
3,organamnist,0.6843708357129259
4,organcmnist,0.6868836855130401
5,organsmnist,0.6867313915857606
6,pathmnist,0.6922520464496479
7,pneumoniamnist,0.691757091185989
8,retinamnist,0.6951456310679611
9,tissuemnist,0.6938892061679041
