,source,dermamnist
0,bloodmnist,0.7005139920045688
1,breastmnist,0.7047020750047592
2,octmnist,0.6810584427945936
3,organamnist,0.6833047782219683
4,organcmnist,0.6946126023224823
5,organsmnist,0.6920616790405483
6,pathmnist,0.6978488482771749
7,pneumoniamnist,0.7042451932229201
8,retinamnist,0.6987245383590329
9,tissuemnist,0.6996002284408909
