,source,dermamnist
0,bloodmnist,0.6752873563218391
1,breastmnist,0.6867816091954023
2,octmnist,0.6758620689655173
3,organamnist,0.6804597701149425
4,organcmnist,0.6876436781609195
5,organsmnist,0.6755747126436782
6,pathmnist,0.6971264367816092
7,pneumoniamnist,0.6704022988505747
8,retinamnist,0.6784482758620689
9,tissuemnist,0.6574712643678161
