,source,dermamnist
0,bloodmnist,0.6744252873563218
1,breastmnist,0.7017241379310345
2,octmnist,0.700287356321839
3,organamnist,0.6913793103448277
4,organcmnist,0.6735632183908046
5,organsmnist,0.6755747126436782
6,pathmnist,0.6833333333333333
7,pneumoniamnist,0.6974137931034483
8,retinamnist,0.6801724137931034
9,tissuemnist,0.6781609195402298
