,source,dermamnist
0,bloodmnist,0.6777587192681532
1,breastmnist,0.6825614636935393
2,octmnist,0.6952544311034877
3,organamnist,0.6686106346483706
4,organcmnist,0.6865637507146941
5,organsmnist,0.6713550600343055
6,pathmnist,0.6859919954259578
7,pneumoniamnist,0.6923956546598056
8,retinamnist,0.6779874213836479
9,tissuemnist,0.6759291023441967
