Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,batch_size,epochs,file,letter,listeners,lr,manual,max_epoch,max_time,model,momentum,params,source_flag,target_flag,wd,workload,workload_listener,SMI - GPU Util,SMI - Mem Used,SMI - Mem Util,SMI - Performance State,SMI - Power Draw,SMI - Timestamp,TOP - CPU Utilization,TOP - Memory Usage GB,TOP - Memory Utilization,TOP - Swap Memory GB,stopped_at,test_acc,test_auc,test_loss,val_acc,val_auc,val_loss
2024-11-22 16:56:15,18.4s,b60de2dc80fc4f519a9674b0423f41b1,(78 1) crawling-shad-83,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,1,smi+top,0.0001,False,5,172800,fine-tuning_imagenet.py,0.0,"'""-""'",efficientnet,dermamnist,0.0,78,'',0.54,13889,0.1,0,106.27,1732290991.792,677.6,7.2346,0.9,0.019,,,,,,,
2024-11-22 16:56:12,20.9s,290b6a3adee24a5691292a3dcf089570,(78 0) honorable-pig-176,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,0,smi+top,0.0001,False,5,172800,fine-tuning_imagenet.py,0.0,"'""-""'",densenet,dermamnist,0.0,78,'',1,24157,0.29,0,120.94,1732290991.792,739.8000000000001,7.2168,0.9,0.019,,,,,,,
2024-11-22 16:55:52,16.9s,4140c1407b0b4dea97807ca9b3d00952,(77 0) inquisitive-bird-818,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,0,smi+top,0.0001,False,5,172800,fine-tuning_imagenet.py,0.9,"'""-""'",efficientnet,dermamnist,0.0,77,'',0.89,24163,0.26,0,61.96,1732290968.315,734.1,6.2468,0.5,0.019,,,,,,,
2024-11-22 16:55:32,18.1s,941a63f2dcb14394995af1fd6fa71fb1,(74 1) defiant-owl-244,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,1,smi+top,0.0001,False,5,172800,fine-tuning_imagenet.py,0.0,"'""-""'",efficientnet,dermamnist,1e-06,74,'',0.87,20387,0.23,0,108.63,1732290949.362,1545.6999999999998,6.7895,0.9,0.019,,,,,,,
2024-11-22 16:55:29,20.8s,956c622a3c3248bdb2a488e748491041,(74 0) colorful-stoat-945,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,0,smi+top,0.0001,False,5,172800,fine-tuning_imagenet.py,0.0,"'""-""'",densenet,dermamnist,1e-06,74,'',0.97,24157,0.33,0,127.83,1732290949.362,1560.3,7.5183,0.9,0.019,,,,,,,
2024-11-22 16:55:09,18.1s,933a5ca60523462185e2d3e5ebf81abe,(73 1) illustrious-fly-959,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,1,smi+top,0.0001,False,5,172800,fine-tuning_imagenet.py,0.9,"'""-""'",efficientnet,dermamnist,1e-06,73,'',0,477,0,0,26.69,1732290925.573,858.3000000000001,6.9594,0.9,0.019,,,,,,,
2024-11-22 16:55:06,20.8s,077ca825483f416d831ff4eba150e7da,(73 0) wise-hog-299,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,0,smi+top,0.0001,False,5,172800,fine-tuning_imagenet.py,0.9,"'""-""'",densenet,dermamnist,1e-06,73,'',0,279,0,0,27.9,1732290925.35,875,7.595899999999999,0.9,0.019,,,,,,,
2024-11-22 16:54:46,18.1s,46c9c429ee094adbb695f830607484c5,(70 1) rumbling-fish-241,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,1,smi+top,0.0001,False,5,172800,fine-tuning_imagenet.py,0.0,"'""-""'",efficientnet,dermamnist,1e-05,70,'',0.7,24015,0.13,0,88.1,1732290902.82,108.7,7.4779,0.5,0.019,,,,,,,
2024-11-22 16:54:43,21.0s,60b12f62c98f4e43a962c6884b54655d,(70 0) awesome-robin-371,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,0,smi+top,0.0001,False,5,172800,fine-tuning_imagenet.py,0.0,"'""-""'",densenet,dermamnist,1e-05,70,'',0.7,24157,0.17,0,45.61,1732290902.82,1388.3999999999999,6.785399999999999,0.9,0.019,,,,,,,
2024-11-22 16:54:22,19.0s,4a075e6c277b4299917aa3c8c9a1e307,(69 1) overjoyed-kit-140,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,1,smi+top,0.0001,False,5,172800,fine-tuning_imagenet.py,0.9,"'""-""'",efficientnet,dermamnist,1e-05,69,'',0,811,0,0,26.51,1732290878.928,1293.4,7.659,0.9,0.019,,,,,,,
2024-11-22 16:54:19,21.6s,464b8f8596374566a7f55432d6700bb6,(69 0) clean-boar-893,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,0,smi+top,0.0001,False,5,172800,fine-tuning_imagenet.py,0.9,"'""-""'",densenet,dermamnist,1e-05,69,'',1,24157,0.25,0,44.44,1732290879.434,1346.1,6.9461,0.9,0.019,,,,,,,
2024-11-22 16:53:57,19.4s,c3449fbd435b4d978e647f9cf8d3880b,(66 1) wise-donkey-662,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,1,smi+top,0.0001,False,5,172800,fine-tuning_imagenet.py,0.0,"'""-""'",efficientnet,dermamnist,0.001,66,'',0.75,17861,0.14,0,81.94,1732290855.072,105.8,6.8218000000000005,0.5,0.019,,,,,,,
2024-11-22 16:53:53,22.7s,01ac91cc1ec544589232d3e89a319abc,(66 0) chill-mouse-5,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,0,smi+top,0.0001,False,5,172800,fine-tuning_imagenet.py,0.0,"'""-""'",densenet,dermamnist,0.001,66,'',1,24157,0.36,0,124.42,1732290855.072,1344.6,7.5116000000000005,0.9,0.019,,,,,,,
2024-11-22 16:53:32,18.8s,2a812ed00d934fa28af1093bd1e3f189,(65 1) tasteful-shark-114,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,1,smi+top,0.0001,False,5,172800,fine-tuning_imagenet.py,0.9,"'""-""'",efficientnet,dermamnist,0.001,65,'',0,329,0,0,26.79,1732290828.945,482,7.1358999999999995,0.9,0.019,,,,,,,
2024-11-22 16:53:29,21.6s,f3eed6a7960f4abcb2444de2fc79e9a5,(65 0) awesome-fawn-796,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,0,smi+top,0.0001,False,5,172800,fine-tuning_imagenet.py,0.9,"'""-""'",densenet,dermamnist,0.001,65,'',0,4215,0,0,71.36,1732290828.945,499.99999999999994,6.3637,0.9,0.019,,,,,,,
2024-11-22 16:53:07,19.2s,d25a186e494443768e1da14969eba33e,(62 1) upbeat-panda-57,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,1,smi+top,0.0001,False,5,172800,fine-tuning_imagenet.py,0.0,"'""-""'",efficientnet,dermamnist,0.01,62,'',0.89,24163,0.25,0,119.06,1732290804.917,125.2,7.4017,0.9,0.019,,,,,,,
2024-11-22 16:53:05,20.4s,e466534f5d5849e5a2c0882c8d0f0d51,(62 0) fun-kit-759,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,0,smi+top,0.0001,False,5,172800,fine-tuning_imagenet.py,0.0,"'""-""'",densenet,dermamnist,0.01,62,'',0,279,0,0,28.11,1732290803.384,1268.3,7.0069,0.9,0.019,,,,,,,
2024-11-22 16:52:44,18.1s,3cce4f4d32bb443d8dc8c2e54fd2482b,(61 1) orderly-stag-339,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,1,smi+top,0.0001,False,5,172800,fine-tuning_imagenet.py,0.9,"'""-""'",efficientnet,dermamnist,0.01,61,'',0.86,24163,0.22,0,101.88,1732290781.336,1218.5,6.9899,0.9,0.019,,,,,,,
2024-11-22 16:52:41,20.8s,263cbcfbc67645e9abfcb03fd19c127c,(61 0) abrasive-deer-454,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,0,smi+top,0.0001,False,5,172800,fine-tuning_imagenet.py,0.9,"'""-""'",densenet,dermamnist,0.01,61,'',0,24157,0,0,43.85,1732290781.336,1286.3999999999999,7.5942,0.9,0.019,,,,,,,
2024-11-22 16:52:21,18.1s,9c76b3daaf5a446f8ce4fec1e7a579fe,(58 1) luxuriant-finch-139,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,1,smi+top,0.001,False,5,172800,fine-tuning_imagenet.py,0.0,"'""-""'",efficientnet,dermamnist,0.0,58,'',0.89,16921,0.27,0,119.25,1732290757.925,113.7,7.4723999999999995,0.9,0.019,,,,,,,
2024-11-22 16:52:18,20.8s,057e4788e9d245908e69a6b89e62ced5,(58 0) sincere-bat-969,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,0,smi+top,0.001,False,5,172800,fine-tuning_imagenet.py,0.0,"'""-""'",densenet,dermamnist,0.0,58,'',0.78,24157,0.19,0,43.85,1732290757.924,1447.6999999999998,6.063,0.9,0.019,,,,,,,
2024-11-22 16:51:58,17.8s,7439073c69924bd795fa2b10cf09f74c,(57 1) vaunted-colt-172,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,1,smi+top,0.001,False,5,172800,fine-tuning_imagenet.py,0.9,"'""-""'",efficientnet,dermamnist,0.0,57,'',0.91,24163,0.26,0,42.19,1732290734.879,1008.8,6.382,0.9,0.019,,,,,,,
2024-11-22 16:51:55,20.3s,e6f987fd5cb6446286f81085f020633c,(57 0) fun-shad-334,PROJECT,/home/doju/imagenet_derma,doju,FAILED,256,400,fine-tuning_imagenet.py,0,smi+top,0.001,False,5,172800,fine-tuning_imagenet.py,0.9,"'""-""'",densenet,dermamnist,0.0,57,'',0,279,0,0,27.91,1732290733.879,1096.1,7.0156,0.9,0.019,,,,,,,
