Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,batch_size,epochs,file,letter,listeners,lr,manual,max_epoch,max_time,model,momentum,params,source_flag,target_flag,wd,workload,workload_listener,DCGMI - DRAM Active,DCGMI - FP16 Active,DCGMI - FP32 Active,DCGMI - FP64 Active,DCGMI - GPU Utilization,DCGMI - GR Engine Active,DCGMI - Memory Copy Utilization,DCGMI - NVlink RX Bytes,DCGMI - NVlink TX Bytes,DCGMI - PCIE RX Bytes,DCGMI - PCIE RX Throughput,DCGMI - PCIE TX Bytes,DCGMI - PCIE TX Throughput,DCGMI - Power Usage,DCGMI - SM Occupancy,DCGMI - SN Active,DCGMI - Tensor Active,DCGMI - Total Energy Consumption,SMI - GPU Util,SMI - Mem Used,SMI - Mem Util,SMI - Performance State,SMI - Power Draw,SMI - Timestamp,TOP - CPU Utilization,TOP - Memory Utilization,TOP - Swap Memory GB,stopped_at,test_acc,test_auc,test_loss,val_acc,val_auc,val_loss
2024-08-29 15:07:22,25.8min,cb7cfb6d96b148b9824e9a9f0882b109,(0 0) puzzled-goose-319,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,1e-05,False,5,172800,fine-tuning.py,0.0,"'""-""'",organsmnist,pathmnist,1e-06,0,'',0.203,0,0.295,0,65,0.747,28,0,0,114581811,0,19897405,0,45.387,0.29,0.819,0,1367839565312,0.99,8800,0.35,0,124.46,1724938386.522,102,0,52.88,199,0.06448467966573816,0.3421987608283133,2.479353699190863,0.06666666666666667,0.34484498556873766,2.4919118881225586
2024-08-29 14:50:54,16.3min,e6daa0b73d824a34b2afe4326869ce01,(0 0) sincere-carp-747,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,1e-05,False,5,172800,fine-tuning.py,0.0,"'""-""'",organsmnist,pathmnist,1e-06,0,'',0.051,0,0.201,0,99,0.193,34,0,0,30912333,0,5383179,0,45.184,0.208,0.738,0,1367728180299,0.87,4964,0.35,0,71.68,1724936831.919,103,0,52.88,147,0.06657381615598885,0.35968667855042663,2.460720547458582,0.07111111111111111,0.3557900526329567,2.4681700468063354
2024-08-29 14:24:29,26.3min,83f14c725b3b4382ae63d38b507a6d10,(0 0) handsome-auk-111,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,1e-05,False,5,172800,fine-tuning.py,0.9,"'""-""'",organsmnist,pathmnist,1e-06,0,'',0.002,0,0,0,4,0.005,0,0,0,326140855,0,36594411,0,42.582,0,0,0,1367566963945,0.99,8802,0.45,0,168.87,1724935847.923,102,0,52.88,199,0.11309192200557103,0.4564224951393,2.31246384258928,0.13333333333333333,0.4581002748147852,2.278442621231079
2024-08-29 14:02:18,22.1min,0f51e3279aa945eea687871f0808cfad,(0 0) gregarious-sloth-558,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,1e-05,False,5,172800,fine-tuning.py,0.9,"'""-""'",organsmnist,pathmnist,1e-06,0,'',0.044,0,0.199,0,0,0.164,0,0,0,28351947,0,4758630,0,45.086,0.233,0.771,0,1367417271899,0.84,4968,0.32,0,166.26,1724934261.444,100,0,52.88,199,0.20557103064066853,0.5391286939760316,2.1984166178786966,0.24444444444444444,0.5410522075400185,2.1708943843841553
2024-08-29 13:36:25,25.8min,3d4bf1bf6d0140118a6af2d8e28518ff,(0 0) indecisive-doe-404,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,1e-05,False,5,172800,fine-tuning.py,0.0,"'""-""'",organsmnist,pathmnist,1e-05,0,'',0.272,0,0.318,0,88,0.932,36,0,0,249874292,0,37348012,0,173.984,0.185,0.737,0,1367258407763,0.76,8800,0.3,0,157.07,1724932931.825,100,0,52.88,199,0.06448467966573816,0.34219871367025506,2.4793536498628814,0.06666666666666667,0.34484498556873766,2.4919118881225586
2024-08-29 13:20:05,16.3min,7d1f0d3da21942d0afc2a86af2828643,(0 0) skillful-zebra-987,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,1e-05,False,5,172800,fine-tuning.py,0.0,"'""-""'",organsmnist,pathmnist,1e-05,0,'',0.028,0,0.146,0,0,0.101,0,0,0,22728262,0,3546929,0,45.087,0.221,0.586,0,1367147437913,0.88,4964,0.33,0,62.63,1724931379.152,100,0,52.88,147,0.06657381615598885,0.3596867080207452,2.4607204930824147,0.07111111111111111,0.3557900526329567,2.4681698083877563
2024-08-29 12:53:52,26.1min,55e7f533f7014a848d0744f5c61b0a52,(0 0) secretive-dove-694,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,1e-05,False,5,172800,fine-tuning.py,0.9,"'""-""'",organsmnist,pathmnist,1e-05,0,'',0.181,0,0.262,0,45,0.658,22,0,0,107141258,0,18083969,0,45.387,0.299,0.828,0,1366986957631,0.92,8802,0.32,0,157.12,1724930398.8,106,0,52.88,199,0.11309192200557103,0.4564224228329486,2.3124637028266646,0.13333333333333333,0.4581002748147852,2.278442859649658
2024-08-29 12:31:43,22.1min,0cdb9226c6204f629d3a4d7fe190c641,(0 0) fun-donkey-139,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,1e-05,False,5,172800,fine-tuning.py,0.9,"'""-""'",organsmnist,pathmnist,1e-05,0,'',0.027,0,0.147,0,0,0.092,0,0,0,22076208,0,3395364,0,44.893,0.186,0.471,0,1366836983093,0.87,4968,0.32,0,45.78,1724928826.905,101,0,52.88,199,0.20557103064066853,0.539128749545664,2.1984164380190667,0.24444444444444444,0.5410522075400185,2.1708942651748657
2024-08-29 12:05:44,25.9min,13326238a3b94e00a12855d21d9a9552,(0 0) useful-hawk-22,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,1e-05,False,5,172800,fine-tuning.py,0.0,"'""-""'",organsmnist,pathmnist,0.0001,0,'',0.244,0,0.361,0,83,0.942,32,0,0,130355268,0,23618302,0,50.228,0.252,0.774,0,1366677170331,0.91,8800,0.42,0,145.45,1724927496.94,102,0,52.88,199,0.06448467966573816,0.3421988199809994,2.4793534936576056,0.06666666666666667,0.34484498556873766,2.4919116497039795
2024-08-29 11:49:24,16.3min,6e8dbea55579454d981fddc153b680f5,(0 0) painted-cow-432,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,1e-05,False,5,172800,fine-tuning.py,0.0,"'""-""'",organsmnist,pathmnist,0.0001,0,'',0.027,0,0.146,0,0,0.097,0,0,0,22426834,0,3488025,0,44.75,0.208,0.541,0,1366566285943,0.74,4964,0.3,0,45.48,1724925939.005,101,0,52.88,147,0.06657381615598885,0.3596867203428283,2.460720133363155,0.07111111111111111,0.3557900526329567,2.468169689178467
2024-08-29 11:23:02,26.3min,b01bd4ac19cf4d8e98550162b1f6b704,(0 0) incongruous-vole-282,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,1e-05,False,5,172800,fine-tuning.py,0.9,"'""-""'",organsmnist,pathmnist,0.0001,0,'',0.175,0,0.258,0,26,0.638,14,0,0,106012052,0,17841587,0,45.379,0.319,0.841,0,1366405380686,0.76,8802,0.33,0,168.87,1724924958.469,102,0,52.88,199,0.11309192200557103,0.4564234855728972,2.312460340302566,0.13333333333333333,0.4581002748147852,2.27843976020813
2024-08-29 11:00:52,22.1min,7daae5455642498ca2bf54d9b18a5c0c,(0 0) stylish-duck-606,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,1e-05,False,5,172800,fine-tuning.py,0.9,"'""-""'",organsmnist,pathmnist,0.0001,0,'',0.03,0,0.149,0,0,0.111,0,0,0,23462681,0,3719692,0,44.983,0.262,0.71,0,1366255563120,0.8,4968,0.3,0,141.96,1724923375.803,101,0,52.88,199,0.20557103064066853,0.5391305011257594,2.1984129202993294,0.24444444444444444,0.5410522075400185,2.1708911657333374
2024-08-29 10:34:53,25.9min,3b89df6a44524e1f9a6fd47918c965ca,(0 0) luxuriant-horse-66,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,1e-05,False,5,172800,fine-tuning.py,0.0,"'""-""'",organsmnist,pathmnist,0.001,0,'',0.269,0,0.331,0,88,0.918,35,0,0,290059581,0,41543380,0,171.671,0.187,0.735,0,1366096129186,0.75,8800,0.21,0,174.41,1724922045.074,101,0,52.88,199,0.06448467966573816,0.3422009438566975,2.4793484868674445,0.06666666666666667,0.34484498556873766,2.4919064044952393
2024-08-29 10:18:30,16.3min,a6b53cad183c4f21b52f9802ea3e7c9e,(0 0) persistent-dog-91,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,1e-05,False,5,172800,fine-tuning.py,0.0,"'""-""'",organsmnist,pathmnist,0.001,0,'',0.028,0,0.148,0,0,0.099,0,0,0,22680019,0,3551600,0,44.893,0.216,0.566,0,1365984934887,0.87,4964,0.33,0,165.69,1724920487.638,103,0,52.88,147,0.06657381615598885,0.3596902735274719,2.4607123031950833,0.07111111111111111,0.3557900526329567,2.4681612253189087
2024-08-29 09:52:24,26.0min,e41f2dbed64b46d38b03945dfa976010,(0 0) treasured-koi-986,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,1e-05,False,5,172800,fine-tuning.py,0.9,"'""-""'",organsmnist,pathmnist,0.001,0,'',0.226,0,0.396,0,99,0.952,27,0,0,192801595,0,30703805,0,163.86,0.232,0.755,0,1365825448688,0.8,8802,0.26,0,45.28,1724919504.705,101,0,52.88,199,0.11309192200557103,0.45644764463572735,2.3124091707426926,0.13333333333333333,0.4581002748147852,2.278388500213623
2024-08-29 09:30:20,22.0min,2b7bdd81a2f648e4b46a6e0bfbd90eb7,(0 0) smiling-penguin-111,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,1e-05,False,5,172800,fine-tuning.py,0.9,"'""-""'",organsmnist,pathmnist,0.001,0,'',0.033,0,0,0,0,0.123,0,0,0,10776222,0,2482304,0,44.796,0.279,0.774,0,1365675407203,0.87,4968,0.33,0,167.25,1724917938.356,102,0,52.88,199,0.20543175487465182,0.5391727842745698,2.198346920180739,0.24444444444444444,0.5410522075400185,2.1708285808563232
2024-08-29 09:04:05,26.2min,aa3b5faf1a5b4ebfa5de698acfaadc63,(0 0) unleashed-sloth-214,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.0001,False,5,172800,fine-tuning.py,0.0,"'""-""'",organsmnist,pathmnist,0.0,0,'',0.212,0,0.311,0,51,0.793,24,0,0,118721935,0,20851530,0,45.67,0.285,0.812,0,1365515246685,0.9,8800,0.41,0,56.03,1724916613.557,101,0,52.88,199,0.1137883008356546,0.45833858788022536,2.309280140646573,0.13777777777777778,0.46003916126041056,2.2768430709838867
2024-08-29 08:41:59,22.0min,6f9c3e94924048f48513ff081ce1f20c,(0 0) orderly-robin-173,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.0001,False,5,172800,fine-tuning.py,0.0,"'""-""'",organsmnist,pathmnist,0.0,0,'',0.028,0,0.153,0,0,0.097,0,0,0,22408383,0,3487383,0,44.893,0.203,0.528,0,1365365326201,0.87,4964,0.35,0,136.22,1724915039.015,102,0,52.88,199,0.20612813370473537,0.540412552112275,2.19650441721866,0.24888888888888888,0.5426903406340203,2.1690926551818848
2024-08-29 08:15:41,26.2min,ed576413258e4d998f37cceff1d80b66,(0 0) incongruous-ray-865,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.0001,False,5,172800,fine-tuning.py,0.9,"'""-""'",organsmnist,pathmnist,0.0,0,'',0.236,0,0.405,0,99,0.951,41,0,0,195857834,0,31457243,0,163.274,0.199,0.744,0,1365205619728,0.9,8802,0.41,0,182.25,1724913713.368,101,0,52.88,199,0.3221448467966574,0.7722474971639848,1.823676162752612,0.36444444444444446,0.7942751178518295,1.7759431600570679
2024-08-29 07:53:35,22.0min,2b3cf1311a1a4979b2ad1cd839a25455,(0 0) caring-squirrel-617,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.0001,False,5,172800,fine-tuning.py,0.9,"'""-""'",organsmnist,pathmnist,0.0,0,'',0.058,0,0,0,0,0.214,0,0,0,46381668,0,7269325,0,45.087,0.223,0.733,0,1365055552938,0.87,4968,0.33,0,167.52,1724912135.098,103.9,0,52.88,199,0.401949860724234,0.8138182960410238,1.666618874198512,0.4177777777777778,0.8266882783865528,1.6416270732879639
2024-08-29 07:27:14,26.3min,199be4037a8d4b8787cdb4fdc33850b7,(0 0) serious-sow-492,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.0001,False,5,172800,fine-tuning.py,0.0,"'""-""'",organsmnist,pathmnist,1e-06,0,'',0.224,0,0.402,0,99,0.945,26,0,0,192773584,0,30683347,0,179.703,0.226,0.75,0,1364894640849,0.89,8800,0.3,0,46.35,1724910809.728,104,0,52.88,199,0.1137883008356546,0.4583386165403962,2.3092801324252425,0.13777777777777778,0.46003916126041056,2.2768430709838867
2024-08-29 07:05:08,22.0min,5a59a94a0c654991bc26bc2df0e25ce2,(0 0) enthused-snake-674,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.0001,False,5,172800,fine-tuning.py,0.0,"'""-""'",organsmnist,pathmnist,1e-06,0,'',0.022,0,0.153,0,0,0.075,0,0,0,20987935,0,3123931,0,44.796,0.093,0.231,0,1364744634557,0.86,4964,0.32,0,45.47,1724909228.75,101,0,52.88,199,0.20612813370473537,0.5404125518331173,2.1965044297670064,0.24888888888888888,0.5426903406340203,2.1690926551818848
2024-08-29 06:38:53,26.2min,c55e64ff49a14c59bfd3fafc44e6f242,(0 0) serious-cow-835,PROJECT,/home/doju/medmnist_path,doju,FINISHED,256,200,fine-tuning.py,0,smi+top+dcgmi,0.0001,False,5,172800,fine-tuning.py,0.9,"'""-""'",organsmnist,pathmnist,1e-06,0,'',0.188,0,0.273,0,70,0.682,29,0,0,109344326,0,18697807,0,44.796,0.302,0.828,0,1364584162830,0.76,8802,0.32,0,170.56,1724907901.777,103,0,52.88,199,0.3221448467966574,0.7722475657708374,1.823676265519241,0.36444444444444446,0.7942751178518295,1.7759432792663574
2024-08-29 06:16:48,22.0min,56436a38fddc4f6ba1d2937e9dd6b80b,(0 0) adorable-stork-997,PROJECT,/home/doju/medmnist_path,doju,FINISHED,128,200,fine-tuning.py,0,smi+top+dcgmi,0.0001,False,5,172800,fine-tuning.py,0.9,"'""-""'",organsmnist,pathmnist,1e-06,0,'',0.034,0,0.385,0,0,0.126,0,0,0,11142861,0,2701296,0,43.435,0.01,0.026,0,1364434128914,0.87,4968,0.33,0,61.85,1724906327.19,100,0,52.88,199,0.401949860724234,0.8138184184333082,1.6666187717203509,0.4177777777777778,0.8266882783865528,1.6416269540786743
