,source,dermamnist
0,bloodmnist,0.6880486823159485
1,breastmnist,0.3808727421504908
2,octmnist,1.2342714827281929
3,organamnist,0.2516642036732352
4,organcmnist,0.2880977860800553
5,organsmnist,0.2775831747406363
6,pathmnist,0.4195159966746018
7,pneumoniamnist,0.26321872158841586
8,retinamnist,0.41876101869214527
9,tissuemnist,0.9141833362281429
