,source,dermamnist
0,bloodmnist,0.5839039065118391
1,breastmnist,0.5504451204377662
2,octmnist,0.5514361424915484
3,organamnist,0.5377866034289246
4,organcmnist,0.5467940564173411
5,organsmnist,0.5490889229149974
6,pathmnist,0.5317500305727323
7,pneumoniamnist,0.525019995760754
8,retinamnist,0.5776114981894949
9,tissuemnist,0.5506653384037148
