,source,dermamnist
0,bloodmnist,0.6717142857142858
1,breastmnist,0.6862857142857144
2,octmnist,0.6745714285714286
3,organamnist,0.6739999999999999
4,organcmnist,0.668
5,organsmnist,0.6505714285714286
6,pathmnist,0.6588571428571428
7,pneumoniamnist,0.6585714285714286
8,retinamnist,0.6542857142857142
9,tissuemnist,0.6522857142857144
