,source,dermamnist
0,bloodmnist,0.6173262243054111
1,breastmnist,0.5912417562881037
2,octmnist,1.1385315278268429
3,organamnist,0.37953589636317897
4,organcmnist,0.3156246563097576
5,organsmnist,0.33313306569175766
6,pathmnist,0.40283379329542507
7,pneumoniamnist,0.324927503636506
8,retinamnist,0.544939447760991
9,tissuemnist,0.6649955785296351
