,source,dermamnist
0,bloodmnist,0.7062857142857143
1,breastmnist,0.7342857142857143
2,octmnist,0.7111428571428571
3,organamnist,0.7082857142857143
4,organcmnist,0.7228571428571429
5,organsmnist,0.6925714285714285
6,pathmnist,0.6971428571428572
7,pneumoniamnist,0.6971428571428572
8,retinamnist,0.6937142857142857
9,tissuemnist,0.6988571428571427
