,source,dermamnist
0,bloodmnist,0.5336563599385985
1,breastmnist,0.5186979086246033
2,octmnist,0.5248061767905094
3,organamnist,0.5029561512020799
4,organcmnist,0.5142001869063815
5,organsmnist,0.5160708012996041
6,pathmnist,0.49739287185781866
7,pneumoniamnist,0.4963491854563399
8,retinamnist,0.5544331795146011
9,tissuemnist,0.5034638425729718
