,source,dermamnist
0,bloodmnist,0.672
1,breastmnist,0.6771428571428573
2,octmnist,0.6694285714285715
3,organamnist,0.6691428571428572
4,organcmnist,0.6734285714285714
5,organsmnist,0.6571428571428571
6,pathmnist,0.6891428571428571
7,pneumoniamnist,0.6737142857142857
8,retinamnist,0.6671428571428571
9,tissuemnist,0.67
