,source,dermamnist
0,bloodmnist,0.5304619346373208
1,breastmnist,0.5107414416219179
2,octmnist,0.5113452292405537
3,organamnist,0.493444979276633
4,organcmnist,0.5034470802608328
5,organsmnist,0.5007287969294506
6,pathmnist,0.4916235449897515
7,pneumoniamnist,0.4899777651508652
8,retinamnist,0.5403514400629084
9,tissuemnist,0.5026654477371508
