,source,dermamnist
0,bloodmnist,-1.0120060648404294
1,breastmnist,-1.0816196754710985
2,octmnist,-1.0845276755185427
3,organamnist,-1.0895897817270777
4,organcmnist,-1.0623428740933538
5,organsmnist,-1.060042984251209
6,pathmnist,-1.1038320155448007
7,pneumoniamnist,-1.0967406503583401
8,retinamnist,-1.0131558058885317
9,tissuemnist,-1.0805479285192068
