,source,dermamnist
0,bloodmnist,-0.8682226034612567
1,breastmnist,-1.0348006017797704
2,octmnist,-1.0562269581241106
3,organamnist,-1.011811676354681
4,organcmnist,-1.0260205468031784
5,organsmnist,-0.978858514121192
6,pathmnist,-1.0890525449450457
7,pneumoniamnist,-1.0763052547377017
8,retinamnist,-0.9341702982570689
9,tissuemnist,-1.0710503635917135
