,source,dermamnist
0,bloodmnist,-0.9083976913905947
1,breastmnist,-1.0571017461538181
2,octmnist,-1.0130128715942135
3,organamnist,-1.0021380333111776
4,organcmnist,-1.0163395256980183
5,organsmnist,-1.020504187688264
6,pathmnist,-1.0594528643450742
7,pneumoniamnist,-1.0180335608283886
8,retinamnist,-0.9951496060176558
9,tissuemnist,-1.0327229189308722
