,source,dermamnist
0,bloodmnist,-1.028724303512398
1,breastmnist,-1.1046918231618037
2,octmnist,-1.1192642246306508
3,organamnist,-1.1100030300728396
4,organcmnist,-1.1004378816387357
5,organsmnist,-1.1098947326092383
6,pathmnist,-1.1279225373501693
7,pneumoniamnist,-1.1246038718187268
8,retinamnist,-1.03419374461711
9,tissuemnist,-1.1148176627429642
