,source,dermamnist
0,bloodmnist,-1.0308564713752153
1,breastmnist,-1.1038514335188176
2,octmnist,-1.117383286491258
3,organamnist,-1.1084685577780315
4,organcmnist,-1.1046540697786773
5,organsmnist,-1.1144545791898466
6,pathmnist,-1.1271006331166564
7,pneumoniamnist,-1.1217965810916313
8,retinamnist,-1.0358986488234396
9,tissuemnist,-1.1142997954408682
