,source,dermamnist
0,bloodmnist,-1.031561048654418
1,breastmnist,-1.1033589984697212
2,octmnist,-1.1174410181514016
3,organamnist,-1.110672180247719
4,organcmnist,-1.1011366629343722
5,organsmnist,-1.1117311418029678
6,pathmnist,-1.1284238768393065
7,pneumoniamnist,-1.1237736508524145
8,retinamnist,-1.0337640922952716
9,tissuemnist,-1.1149832903332841
