,source,dermamnist
0,bloodmnist,-1.0131644363248398
1,breastmnist,-1.0879484735050473
2,octmnist,-1.1006051702954815
3,organamnist,-1.0933430156655901
4,organcmnist,-1.069971016865988
5,organsmnist,-1.0839575376468884
6,pathmnist,-1.1100752770820728
7,pneumoniamnist,-1.1059202374576067
8,retinamnist,-1.0265287273445567
9,tissuemnist,-1.1064956578806342
