,source,dermamnist
0,bloodmnist,-0.9154084809128172
1,breastmnist,-1.0148561951958255
2,octmnist,-1.0065973933228438
3,organamnist,-0.9941386883915567
4,organcmnist,-1.0095374677541453
5,organsmnist,-1.0145095059798959
6,pathmnist,-1.084262812406646
7,pneumoniamnist,-1.0614263589423207
8,retinamnist,-0.917485136847265
9,tissuemnist,-1.058675758862695
