,source,dermamnist
0,bloodmnist,-1.025749957690748
1,breastmnist,-1.1060997459714876
2,octmnist,-1.1179109445508357
3,organamnist,-1.109772099798176
4,organcmnist,-1.1028774707021733
5,organsmnist,-1.112450033169683
6,pathmnist,-1.1282178878141105
7,pneumoniamnist,-1.125350304805184
8,retinamnist,-1.0289728768931627
9,tissuemnist,-1.1162693959770873
