,source,dermamnist
0,bloodmnist,-1.0249107909272346
1,breastmnist,-1.1055934837980497
2,octmnist,-1.1169657640107267
3,organamnist,-1.1093636305848003
4,organcmnist,-1.1007264332948221
5,organsmnist,-1.1112685345091287
6,pathmnist,-1.127208154682774
7,pneumoniamnist,-1.123100158544908
8,retinamnist,-1.030531871395691
9,tissuemnist,-1.1157995021253901
