,source,dermamnist
0,bloodmnist,-0.899773128672506
1,breastmnist,-1.020904858544905
2,octmnist,-1.0400398965509052
3,organamnist,-0.9832187499425532
4,organcmnist,-1.000268278119006
5,organsmnist,-0.9694380967953142
6,pathmnist,-1.0912726684850222
7,pneumoniamnist,-1.07072728501465
8,retinamnist,-0.9009960514486729
9,tissuemnist,-1.0820569408133822
