,source,dermamnist
0,bloodmnist,-1.019829665445375
1,breastmnist,-1.102149518044733
2,octmnist,-1.115756604044133
3,organamnist,-1.1056543336954237
4,organcmnist,-1.09030293701261
5,organsmnist,-1.1075324310572459
6,pathmnist,-1.1257318711963868
7,pneumoniamnist,-1.120028131406009
8,retinamnist,-1.035351904905153
9,tissuemnist,-1.110446379791084
