,source,dermamnist
0,bloodmnist,-1.0138442943541845
1,breastmnist,-1.0954973961334602
2,octmnist,-1.103385223046642
3,organamnist,-1.0875285751087558
4,organcmnist,-1.070173962444577
5,organsmnist,-1.0901355643945019
6,pathmnist,-1.1120834633418846
7,pneumoniamnist,-1.1068279711431612
8,retinamnist,-1.01675389653196
9,tissuemnist,-1.1020550103397704
