,source,dermamnist
0,bloodmnist,-1.007404019171828
1,breastmnist,-1.092732549580475
2,octmnist,-1.1027312653532308
3,organamnist,-1.0935691344155547
4,organcmnist,-1.0840691286629174
5,organsmnist,-1.0892182794444865
6,pathmnist,-1.1138564782094937
7,pneumoniamnist,-1.1116392850719434
8,retinamnist,-1.0240121742224608
9,tissuemnist,-1.1067718031343543
