,source,dermamnist
0,bloodmnist,-1.0273640714337724
1,breastmnist,-1.0973744430411787
2,octmnist,-1.1142287827679946
3,organamnist,-1.1072988932562342
4,organcmnist,-1.0961401661375976
5,organsmnist,-1.1085038853331137
6,pathmnist,-1.1237897180503849
7,pneumoniamnist,-1.1184733030641345
8,retinamnist,-1.033905133536559
9,tissuemnist,-1.1138419643136066
