,source,dermamnist
0,bloodmnist,-0.997962810709453
1,breastmnist,-1.0690377378700018
2,octmnist,-1.086534981219289
3,organamnist,-1.0806847246523734
4,organcmnist,-1.0616335738170455
5,organsmnist,-1.0746287977415643
6,pathmnist,-1.1037789808917
7,pneumoniamnist,-1.095878941251633
8,retinamnist,-1.0137046521947715
9,tissuemnist,-1.0916435234520088
