,source,dermamnist
0,bloodmnist,-1.0181801393694385
1,breastmnist,-1.0954591968148333
2,octmnist,-1.1001316628264164
3,organamnist,-1.1026837009162231
4,organcmnist,-1.0785745612450368
5,organsmnist,-1.0845040465270679
6,pathmnist,-1.108507303939142
7,pneumoniamnist,-1.1091605640883488
8,retinamnist,-1.0148521857461639
9,tissuemnist,-1.095238228302566
