,source,dermamnist
0,bloodmnist,-1.0281798015370411
1,breastmnist,-1.1042568678025715
2,octmnist,-1.118565950100956
3,organamnist,-1.1104120004662643
4,organcmnist,-1.1026003425627453
5,organsmnist,-1.1108380215260198
6,pathmnist,-1.128580128120896
7,pneumoniamnist,-1.1245127137039843
8,retinamnist,-1.0357912651146846
9,tissuemnist,-1.115682790321572
