,source,dermamnist
0,bloodmnist,-0.9561157370673301
1,breastmnist,-1.0384930869023803
2,octmnist,-1.0583136742536419
3,organamnist,-1.0356725675595837
4,organcmnist,-0.9986441550779294
5,organsmnist,-1.0034645508144329
6,pathmnist,-1.0933376775142558
7,pneumoniamnist,-1.0453424735014998
8,retinamnist,-0.8745259026267233
9,tissuemnist,-1.0099811303575301
