index,source,dermamnist
0,bloodmnist,0.1277310193177438
1,breastmnist,0.3602618692261828
2,octmnist,0.246334310850443
3,organamnist,0.0
4,organcmnist,0.0
5,organsmnist,0.020271068102673487
6,pathmnist,0.09537113618075223
7,pneumoniamnist,0.031237894222031153
8,retinamnist,0.014189573064024024
9,tissuemnist,0.2915981811888015
