index,source,dermamnist
0,bloodmnist,0.062496567158304456
1,breastmnist,0.308933387321059
2,octmnist,0.4916943521594683
3,organamnist,0.06026622225133415
4,organcmnist,0.0
5,organsmnist,0.027978761512621166
6,pathmnist,0.11684928804092704
7,pneumoniamnist,0.009366355530309851
8,retinamnist,0.0
9,tissuemnist,0.20319220915604
