index,source,dermamnist
0,bloodmnist,0.06205239782585783
1,breastmnist,0.14266253408148752
2,octmnist,0.0
3,organamnist,0.15370136930073564
4,organcmnist,0.0
5,organsmnist,0.104611943826948
6,pathmnist,0.058212465268342825
7,pneumoniamnist,0.0037900743465716148
8,retinamnist,0.02978982976742061
9,tissuemnist,0.2697100262961937
