index,source,dermamnist
0,bloodmnist,0.042288932032713084
1,breastmnist,0.3383215954579524
2,octmnist,0.3840206185567011
3,organamnist,0.0
4,organcmnist,0.0
5,organsmnist,0.015375334886438425
6,pathmnist,0.1403758819802298
7,pneumoniamnist,0.021433318975607817
8,retinamnist,0.170774055915216
9,tissuemnist,0.3330160935748225
