index,source,dermamnist
0,bloodmnist,0.13531744354310513
1,breastmnist,0.44936921872222474
2,octmnist,0.0
3,organamnist,0.015353809027366955
4,organcmnist,0.0
5,organsmnist,0.045825221419211234
6,pathmnist,0.2039372716116749
7,pneumoniamnist,0.04482798123764718
8,retinamnist,0.1780499708446493
9,tissuemnist,0.4049136493247318
