index,source,dermamnist
0,bloodmnist,0.004222873257616763
1,breastmnist,0.2168929985138533
2,octmnist,0.9489795918367323
3,organamnist,0.0829286973750565
4,organcmnist,0.0
5,organsmnist,0.004796049510073033
6,pathmnist,0.11190211843843949
7,pneumoniamnist,0.012660687464552818
8,retinamnist,0.05133069968061651
9,tissuemnist,0.08447655912939689
