index,source,dermamnist
0,bloodmnist,0.06920337323195329
1,breastmnist,0.28650071766434304
2,octmnist,0.8624999999999999
3,organamnist,0.06163093434498327
4,organcmnist,0.0
5,organsmnist,0.039948779346921016
6,pathmnist,0.18676946977078615
7,pneumoniamnist,0.023475762753924653
8,retinamnist,0.12529864433408294
9,tissuemnist,0.0
