,source,dermamnist
0,bloodmnist,0.41986101021519295
1,breastmnist,0.6742083469814576
2,octmnist,1.1657502129106845
3,organamnist,0.4173247948426681
4,organcmnist,0.27306153177925313
5,organsmnist,0.3609634510479716
6,pathmnist,0.5294211662276476
7,pneumoniamnist,0.31386748404479875
8,retinamnist,0.4857850732790483
9,tissuemnist,0.7339810336602202
