,source,dermamnist
0,bloodmnist,0.4152896940251255
1,breastmnist,0.6238144064367263
2,octmnist,1.178825378134441
3,organamnist,0.41486552683674577
4,organcmnist,0.270954256561487
5,organsmnist,0.3468028270801857
6,pathmnist,0.49078092897396125
7,pneumoniamnist,0.3161516330451983
8,retinamnist,0.48298222379839423
9,tissuemnist,0.7101611805682964
